  bt7_documentClass  ,  bt7_documentSubClass  ,  bt7_documentSNType  ,Site,  UID_value 
Development,Specification,Others,Kimpo Productive Database,0nZVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,FIVVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,FQRVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,FUdVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,FcZVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,FkVVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VEXVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VMTVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VQfVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VYbVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VgXVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VoTVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,VsfVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,V0bVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,V8XVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,lETVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,lIfVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,lQbVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,lYXVo$Yy1cuxKD
Development,Specification,Others,Kimpo Productive Database,lgTVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,1cTVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,1gXVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,1kZVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,1obVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,AbUdCcpN1cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,FpVVo$Yy1cuxKD
Management and Process,Project and Process,Information,Kimpo Productive Database,leZVo$Yy1cuxKD
Management and Process,Project and Process,Information,Kimpo Productive Database,lidVo$Yy1cuxKD
Management and Process,Project and Process,Information,Kimpo Productive Database,lmfVo$Yy1cuxKD
Management and Process,Project and Process,Information,Kimpo Productive Database,ATZdFKGm1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,lLTVo$Yy1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,lPfVo$Yy1cuxKD
Manufacturing,Project and Process,Document regarding changes,Kimpo Productive Database,GYVVo$Yy1cuxKD
Manufacturing,Project and Process,Document regarding changes,Kimpo Productive Database,GcZVo$Yy1cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,WBRVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,m1RVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,m5VVo$Yy1cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,miZVo$Yy1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,22ZVo$Yy1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,26dVo$Yy1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,2_fVo$Yy1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,gaVV5zNm1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,QKUhjzVf1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,hzVh05mi1cuxKD
Management and Process,Condition,Education and training,Kimpo Productive Database,GHZVo$Yy1cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,mbbVo$Yy1cuxKD
Manufacturing,Specification,Instructions for use,Kimpo Productive Database,mjXVo$Yy1cuxKD
Manufacturing,Specification,Instructions for use,Kimpo Productive Database,HZbVo$Yy1cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HhXVo$Yy1cuxKD
Manufacturing,Specification,---,Kimpo Productive Database,HpTVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,H2bVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,H6fVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,XCRVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,kecVpWA21cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,xrUV6cl91cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,BUZVeSXI1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,S9aZk4b01cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,giWZ_tFO1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,A6cd0$XW1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,wxWhUEMl1cuxKD
Manufacturing,Specification,Assembly drawing,Kimpo Productive Database,XOXVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,n3bVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,n$XVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3HTVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3LfVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3TbVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3bXVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3jTVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3nfVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3vbVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,33XVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,3$TVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IAfVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IIbVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IQXVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IYTVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IcfVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IkbVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,IsXVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,YQTVo$Yy1cuxKD
Development,Verification,Inspection and test report,Kimpo Productive Database,Y4bVo$Yy1cuxKD
Manufacturing,Specification,Marking,Kimpo Productive Database,IWVVo$Yy1cuxKD
Usage and Disposal,Verification,Declaration of conformity,Kimpo Productive Database,oebVo$Yy1cuxKD
Usage and Disposal,Verification,Declaration of conformity,Kimpo Productive Database,AfSZc1Tc1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,J4dVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,SLZdj2GO1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,hdQhiy981cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,JhZVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,JpVVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,JtZVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,JxbVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,J1dVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,ZFTVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,ZJfVo$Yy1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,pJZVo$Yy1cuxKD
Development,Condition,Procedure instructions,Kimpo Productive Database,5JVVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5NZVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5RbVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5VdVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5ZfVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5hRVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5lTVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5pVVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5tXVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,5xZVo$Yy1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,g3QV51sj1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,AWYVqJVo1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,wHcV51sj1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,wbVV51sj1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,wreV51sj1cuxKD
Management and Process,Condition,Procedure instructions,Kimpo Productive Database,w$XV51sj1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,yccVpiBU1cuxKD
Development,Specification,Material declaration,Kimpo Productive Database,wCUV5in$1cuxKD
Development,Specification,Material declaration,Kimpo Productive Database,gTWdr0Jx1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,zpZV5iA91cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,BqfV5iLp1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,QbVV52oO1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,jMbV5iLp1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,hBUVJz_Y1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,xeZV5f0P1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,kxSV5f0P1cuxKD
---,---,---,Kimpo Productive Database,QSUV6o3H1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DEYV6M_T1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DcbV6M_T1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,xvaVKxBY1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,RzdVqNvU1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,CqRVqNvU1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,SaQVqBtu1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,xhTV6VC81cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,x1QV6VC81cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DQdV6ZGi1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,jQQV6ZGi1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,R1eV6pnA1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,gWZZ4iBl1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,hTdVaK1q1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,ClTVKrK01cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,kgbVa$c11cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,kZaVa$c11cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,FxXVa$c11cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,FmRVa$c11cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,gLfV6f9X1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,ymWdpN$K1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,w$XV6f9X1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,B4WV6f9X1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,yKTdpN$K1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,gqXVL8gM1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,grcVb4bG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,RMVVb4bG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,x0XVb4bG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,yMUVb5lT1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,R3QVrR3T1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DeVV7NUM1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,VoaV7NUM1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,GvVV7NUM1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,w9WV7tA81cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,S2bV7tA81cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,UsZV7tA81cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,P6SVL_o91cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,pGaVrOfn1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,wyXV7OUZ1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,z5TV7LEW1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,h5bZQUus1cuxKD
Manufacturing,Verification,First article inspection report,Kimpo Productive Database,V2dZTupk1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,1oSVMsaE1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,GpWVMsaE1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,APWVM4zv1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,izXV8Auo1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,RkbVMZKv1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,CefVMWOL1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,SmfVMWOL1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,HpVVs_M$1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,gvZV8Gs91cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,nCdV8CBG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,3GVV8CBG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,jlVVcD6i1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DaUVcD6i1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,DyXVcD6i1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,iicVc7011cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,C5dVNNqJ1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,y7eVNN4r1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,x9YVNNc61cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,wPfVdhBJ1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,ArQVd1$A1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,z9YVdhBJ1cuxKD
Manufacturing,Specification,Technical delivery conditions,Kimpo Productive Database,B2bVt1OG1cuxKD
Development,Specification,Data sheet,Kimpo Productive Database,x7QV9Fsn1cuxKD
